Final_Portfolio_Value
1.359257646894763
0.6734721356175484
0.941501471344464
1.3284064458150289
1.7007726482927055
1.1063571956413096
1.8772264847772309
1.245271076985822
1.6191583386750923
1.2073349064166594
1.613092039587989
1.1939582597399043
1.1594646920511815
1.2276244710357702
1.291862300367539
1.5293191850398473
1.2929202000728488
1.072194406908758
0.9889783122992161
1.3958305631955465
1.019428340356089
1.4387656662811577
0.8977172074002735
1.4567651556326129
1.5903647952940132
1.1014513452265189
1.8498112829364906
1.619371945416462
1.2772333339648503
1.673608228998068
1.006014089560268
1.919536323034633
1.2941823966756867
1.2317577022526254
1.2698646683613626
1.0907764697221953
1.1654643541597316
1.075341259367194
1.506042870788178
2.2785180267107052
1.5701889734052223
1.2415698369999715
1.6702389118769774
2.2819129680728847
1.6405478474429895
0.8294571476019318
1.5452683864025756
1.464872786772455
0.9961247290605423
1.2270918581311376
1.4498653341592178
1.2017863308713594
2.4261734930293843
1.2989365090677798
1.5384874606346728
1.5230001819116163
2.056469053227458
1.4431852207591271
2.3683008733972524
1.4174702689810246
1.4894967458329642
1.7593473345239463
1.6423026145993245
1.349691392835163
1.582356995973712
1.2554306433858415
1.581612227486851
1.3055488160835518
1.1224312121293027
1.6098976770562305
1.1231308602147747
1.353857514130305
1.4574294184596828
1.671792802757753
1.8141568571119548
1.413822670536557
1.3196331382704594
1.2334921959650793
1.7490405611460207
0.9854569312599958
1.369955259094895
1.4601963976103474
1.7299924616198048
1.640996668527603
1.1677677556150026
1.2676594244169996
0.9637067644627894
2.307655299001347
1.3037348737107262
2.555561468840407
1.7550580727605674
1.0590098163243098
2.0914879829851505
1.0093970349137253
1.681709327689368
1.2265827221586385
1.5032022903976516
1.1947133628367135
1.2934192593736284
1.288868244320169
1.3200384997683068
2.8967577748981452
1.6919094886884116
1.8267788069794315
1.50854752191188
1.0823389347159535
1.6859823051132337
1.88824387631137
1.3873463701406687
1.36168273364839
1.096653566054262
1.1186589499047648
1.244449885924619
1.1006285962382534
1.1621641390009148
1.2391995030114904
1.6590406245366824
1.538977132208845
1.1560307842555315
1.7990397939464937
1.3451652062636708
1.6280677647703705
1.1094823297839957
1.048322179961421
0.9112587541482068
1.1944779456310892
1.5128205377654997
1.358776888195359
1.0156854059477236
1.412989322404747
1.4616544431129097
1.3483356537241995
1.4336689228459578
1.387001310787649
1.4505535557542586
1.749253350318722
1.5541422769760957
1.1246280742753352
1.4809309010695189
1.3000927650247356
1.1032618595469528
1.244604568262844
1.7868591461885932
2.640673533588123
2.0133631962163876
1.4354956292723093
1.441231447985669
1.4936433636093538
0.9372242220546978
1.1781378130100564
1.601572258411167
1.4815439834378639
1.8991532337533725
2.010275320326931
1.144891191154792
1.322281279497243
1.386457445512845
1.4323193381587964
1.4284653937743936
1.7812373674038067
1.0688450384238855
1.338221656416719
1.0603466530043755
1.6834420861200692
1.2410884771707216
1.1322439192823408
1.5314330752485452
1.169079227936948
1.5434195755619706
1.5840714002863185
1.3407242675851463
2.709638766555857
1.280949519160916
1.6130180661078244
0.8003577941053831
1.3839054451788768
1.2326379270456667
1.2786060780404378
1.3971378859974708
1.2961331310287874
1.381728146121717
1.2595341596418452
2.380204618030092
0.899333647654378
0.8538730352326218
1.7835675197444716
1.001436681756187
1.4275900508679147
1.0903109592284468
0.8516900102055717
1.4532264312051753
0.9644269224372184
1.0010051627366723
1.7319724637598064
1.2196524636175037
1.5565337720416406
1.2569948506317454
1.0352773895511365
1.8784569577217716
1.0086721812803248
1.1198739052054543
1.893418573278529
2.4570509061569106
1.5659038853526188
1.1741477151994926
1.5818103103778562
1.5258297199270605
1.0581024287349756
1.546103337933243
1.5435568245407953
1.773555290484617
1.5273876633711077
1.7123286514943026
1.471684869393301
1.2417431975047655
1.8978701235598918
0.8257667693151461
2.1229424649328115
1.7209195526805279
1.2724112350699344
1.2789571426556976
0.9613838287383218
0.9235736960662445
2.28389855319994
1.6595339254914296
1.5887191988516363
1.5777784688697236
1.5260328999195123
1.0619995920621652
0.7936876572612768
1.360481282888213
1.2774383292148312
1.335438293617149
1.2163231920124105
1.5448062402199
1.613708990416356
0.9736230476310613
1.77407824841152
1.7491696908297898
1.7925735091386992
1.25755612031053
1.7055595933536467
1.0633452309201712
0.8450229549130579
1.7561543218871218
1.4072480408988983
1.5191911663576314
1.0916282322800204
1.026712696495462
0.6909380269746126
1.457813116127504
1.2606030432144584
1.4487987382565988
1.9405870631960278
1.7800871001541996
1.294028844335169
2.3593376598752416
1.5991066107397223
0.9022526631857549
1.2214367311585148
1.6777500804234657
1.8386080245151193
1.6857152757049658
1.2414889853224313
1.5709162841491948
1.36204016049769
0.881444892502419
1.543331410365593
1.2180279648573233
1.6168979764933054
2.0017195148318674
1.350731211308836
0.9773571196217201
